dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
632624400,1990-01-18 01:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.7,,275.35,274.13,278.61,278.85,1013,,,79,7.72,273,,,,,,47,802,Clouds,scattered clouds,03n
632628000,1990-01-18 02:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.62,,273.58,272.73,277.57,277.7,1014,,,75,7.72,269,,,,,,16,801,Clouds,few clouds,02n
632631600,1990-01-18 03:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.97,,272.98,271.89,276.87,277.03,1014,,,75,7.7,268,,,,,,16,801,Clouds,few clouds,02n
632635200,1990-01-18 04:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.97,,272.81,271.98,276.82,277.08,1014,,,74,7.44,267,,,,,,60,803,Clouds,broken clouds,04n
632638800,1990-01-18 05:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.63,,272.69,271.66,276.43,276.77,1015,,,75,7.13,266,,,,,,70,803,Clouds,broken clouds,04n
632642400,1990-01-18 06:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.6,,272.66,271.76,276.38,276.76,1015,,,75,6.77,264,,,,,,85,804,Clouds,overcast clouds,04n
632646000,1990-01-18 07:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.75,,272.79,272.07,276.54,276.9,1015,,,75,6.48,261,,,,,,59,803,Clouds,broken clouds,04d
632649600,1990-01-18 08:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.36,,273.14,272.86,277.14,277.52,1016,,,74,6.44,259,,,,,,11,801,Clouds,few clouds,02d
632653200,1990-01-18 09:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.57,,273.72,273.47,277.36,277.72,1016,,,76,5.62,256,,,,,,25,802,Clouds,scattered clouds,03d
632656800,1990-01-18 10:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.34,,273.52,274.16,278.17,278.45,1017,,,71,6.32,257,,,,,,35,802,Clouds,scattered clouds,03d
632660400,1990-01-18 11:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.43,,273.8,274.27,278.27,278.55,1017,,,72,6.34,258,,,,,,35,802,Clouds,scattered clouds,03d
632664000,1990-01-18 12:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.6,,273.37,274.19,278.43,278.72,1017,,,69,7.15,271,,,,,,50,802,Clouds,scattered clouds,03d
632667600,1990-01-18 13:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.6,,273.57,274.41,278.44,278.69,1017,,,70,6.54,271,,,,,,57,803,Clouds,broken clouds,04d
632671200,1990-01-18 14:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.99,,273.18,274.04,277.87,278.06,1017,,,71,5.54,262,,,,,,45,802,Clouds,scattered clouds,03d
632674800,1990-01-18 15:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.87,,273.26,274.02,277.81,277.92,1017,,,72,5.25,253,,,,,,51,803,Clouds,broken clouds,04n
632678400,1990-01-18 16:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.83,,273.41,273.86,277.76,277.93,1017,,,73,5.49,250,,,,,,49,802,Clouds,scattered clouds,03n
632682000,1990-01-18 17:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.9,,273.08,272.58,276.79,276.96,1017,,,76,5.72,250,,,,,,47,802,Clouds,scattered clouds,03n
632685600,1990-01-18 18:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.65,,273.02,272.19,276.52,276.72,1017,,,77,5.9,251,,,,,,51,803,Clouds,broken clouds,04n
632689200,1990-01-18 19:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.78,,272.81,272.32,276.63,276.87,1017,,,75,5.98,254,,,,,,64,803,Clouds,broken clouds,04n
632692800,1990-01-18 20:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.26,,272.69,271.69,276.1,276.38,1017,,,77,5.91,259,,,,,,70,803,Clouds,broken clouds,04n
632696400,1990-01-18 21:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.3,,272.4,271.8,276.08,276.46,1017,,,75,5.78,263,,,,,,82,803,Clouds,broken clouds,04n
632700000,1990-01-18 22:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.04,,272.18,271.41,275.72,276.29,1017,,,75,5.91,266,,,,,,91,804,Clouds,overcast clouds,04n
632703600,1990-01-18 23:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.27,,272.38,271.93,276.01,276.45,1017,,,75,5.41,261,,,,,,84,803,Clouds,broken clouds,04n
632707200,1990-01-19 00:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.08,,272.69,271.77,276.03,276.18,1017,,,78,5.26,258,,,,,,52,803,Clouds,broken clouds,04n
632710800,1990-01-19 01:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.25,,272.87,270.68,275.2,275.28,1017,,,84,5.34,260,,,,,,57,803,Clouds,broken clouds,04n
632714400,1990-01-19 02:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.26,,273.17,270.8,275.11,275.36,1017,,,86,5.13,267,,,,,,98,804,Clouds,overcast clouds,04n
632718000,1990-01-19 03:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.13,,273.51,270.61,274.87,275.33,1017,,,89,5.18,273,,,,,,96,804,Clouds,overcast clouds,04n
632721600,1990-01-19 04:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.53,,273.59,271.1,275.25,275.76,1018,,,87,5.21,275,,,,,,99,804,Clouds,overcast clouds,04n
632725200,1990-01-19 05:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.61,,273.67,271.18,275.36,275.8,1018,,,87,5.26,274,,,,,,96,804,Clouds,overcast clouds,04n
632728800,1990-01-19 06:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.7,,273.44,271.29,275.46,275.89,1018,,,85,5.26,275,,,,,,97,804,Clouds,overcast clouds,04n
632732400,1990-01-19 07:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.8,,273.37,271.44,275.57,275.98,1019,,,84,5.21,277,,,,,,95,804,Clouds,overcast clouds,04d
632736000,1990-01-19 08:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.06,,273.63,271.77,275.81,276.26,1020,,,84,5.21,277,,,,,,92,804,Clouds,overcast clouds,04d
632739600,1990-01-19 09:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.04,,273.77,271.42,275.81,276.22,1020,,,85,5.89,279,,,,,,66,803,Clouds,broken clouds,04d
632743200,1990-01-19 10:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.56,,273.78,272.02,276.27,276.77,1021,,,82,6.02,281,,,,,,34,802,Clouds,scattered clouds,03d
632746800,1990-01-19 11:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.7,,273.58,271.83,276.46,276.88,1021,,,80,6.92,292,,,,,,63,803,Clouds,broken clouds,04d
632750400,1990-01-19 12:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.41,,273.64,271.73,276.16,276.58,1021,,,82,6.25,293,,,,,,67,803,Clouds,broken clouds,04d
632754000,1990-01-19 13:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.49,,273.37,272.41,276.25,276.68,1021,,,80,5,286,,,,,,51,803,Clouds,broken clouds,04d
632757600,1990-01-19 14:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.24,,273.3,272.22,276.01,276.4,1021,,,81,4.76,281,,,,,,53,803,Clouds,broken clouds,04d
632761200,1990-01-19 15:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.04,,273.28,272.34,275.86,276.17,1022,,,82,4.13,275,,,,,,54,803,Clouds,broken clouds,04n
632764800,1990-01-19 16:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.13,,273.19,272.5,275.93,276.27,1022,,,81,4.05,269,,,,,,48,802,Clouds,scattered clouds,03n
632768400,1990-01-19 17:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.79,,273.05,272.08,275.5,276.02,1022,,,82,4.04,264,,,,,,39,802,Clouds,scattered clouds,03n
632772000,1990-01-19 18:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.69,,273.11,272.01,275.52,275.82,1022,,,83,3.97,260,,,,,,37,802,Clouds,scattered clouds,03n
632775600,1990-01-19 19:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.71,,273.12,272.17,275.54,275.92,1022,,,83,3.76,254,,,,,,66,803,Clouds,broken clouds,04n
632779200,1990-01-19 20:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.8,,273.37,272.46,275.57,276.02,1022,,,84,3.49,243,,,,,,84,803,Clouds,broken clouds,04n
632782800,1990-01-19 21:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.96,,273.69,272.62,275.74,276.2,1022,,,85,3.54,230,,,,,,85,804,Clouds,overcast clouds,04n
632786400,1990-01-19 22:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.48,,273.54,271.72,275.2,275.73,1022,,,87,4.01,228,,,,,,99,804,Clouds,overcast clouds,04n
632790000,1990-01-19 23:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.95,,274,272.14,275.67,276.17,1021,,,87,4.28,225,,,,,,100,804,Clouds,overcast clouds,04n
632793600,1990-01-20 00:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.15,,274.2,272.22,275.89,276.35,1021,,,87,4.57,225,,,,,,100,804,Clouds,overcast clouds,04n
632797200,1990-01-20 01:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.37,,273.93,272.33,276.09,276.58,1020,,,84,4.86,227,,,,,,100,804,Clouds,overcast clouds,04n
632800800,1990-01-20 02:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.27,,273.67,272.09,276.04,276.43,1020,,,83,5.09,230,,,,,,100,804,Clouds,overcast clouds,04n
632804400,1990-01-20 03:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.16,,273.56,271.85,276,276.25,1020,,,83,5.3,231,,0.11,,,,100,500,Rain,light rain,10n
632808000,1990-01-20 04:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276,,273.24,271.56,275.81,276.12,1019,,,82,5.48,234,,,,,,100,804,Clouds,overcast clouds,04n
632811600,1990-01-20 05:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.77,,273.03,271.25,275.57,275.91,1019,,,82,5.51,235,,,,,,100,804,Clouds,overcast clouds,04n
632815200,1990-01-20 06:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.58,,273.01,271.01,275.36,275.73,1019,,,83,5.52,237,,,,,,99,804,Clouds,overcast clouds,04n
632818800,1990-01-20 07:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.63,,273.21,271.08,275.41,275.8,1019,,,84,5.51,241,,,,,,100,804,Clouds,overcast clouds,04d
632822400,1990-01-20 08:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.96,,273.85,271.5,275.81,276.06,1019,,,86,5.49,243,,,,,,100,804,Clouds,overcast clouds,04d
632826000,1990-01-20 09:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.79,,274.01,271.21,275.65,275.88,1019,,,88,5.66,247,,0.11,,,,100,500,Rain,light rain,10d
632829600,1990-01-20 10:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.28,,274.96,272.04,276.18,276.44,1019,,,91,5.22,248,,0.38,,,,99,500,Rain,light rain,10d
632833200,1990-01-20 11:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.62,,275.05,271.1,275.48,275.81,1019,,,96,5.44,252,,0.5,,,,100,500,Rain,light rain,10d
632836800,1990-01-20 12:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.43,,274.86,270.95,275.3,275.59,1019,,,96,5.25,255,,0.31,,,,100,500,Rain,light rain,10d
632840400,1990-01-20 13:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.63,,274.91,271.22,275.4,275.82,1019,,,95,5.23,263,,0.12,,,,100,500,Rain,light rain,10d
632844000,1990-01-20 14:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.41,,275.54,272.34,276.11,276.64,1019,,,94,4.94,264,,,,,,100,804,Clouds,overcast clouds,04d
632847600,1990-01-20 15:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.82,,275.64,272.96,276.62,276.95,1019,,,92,4.74,263,,,,,,98,804,Clouds,overcast clouds,04d
632851200,1990-01-20 16:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.74,,275.56,272.75,276.65,276.86,1020,,,92,4.94,266,,,,,,99,804,Clouds,overcast clouds,04n
632854800,1990-01-20 17:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.75,,275.57,272.8,276.62,276.83,1020,,,92,4.87,267,,,,,,91,804,Clouds,overcast clouds,04n
632858400,1990-01-20 18:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.64,,275.31,272.69,276.54,276.72,1021,,,91,4.83,267,,0.12,,,,92,500,Rain,light rain,10n
632862000,1990-01-20 19:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.21,,275.04,272.28,276.02,276.33,1021,,,92,4.59,265,,,,,,87,804,Clouds,overcast clouds,04n
632865600,1990-01-20 20:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.06,,275.04,272.16,275.87,276.17,1022,,,93,4.48,263,,,,,,97,804,Clouds,overcast clouds,04n
632869200,1990-01-20 21:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.02,,275,271.96,275.88,276.14,1022,,,93,4.74,263,,,,,,99,804,Clouds,overcast clouds,04n
632872800,1990-01-20 22:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.41,,275.24,272.26,276.03,276.7,1022,,,92,5.09,270,,,,,,100,804,Clouds,overcast clouds,04n
632876400,1990-01-20 23:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.71,,275.53,272.75,276.45,276.91,1022,,,92,4.87,268,,,,,,95,804,Clouds,overcast clouds,04n
632880000,1990-01-21 00:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.8,,275.62,272.84,276.62,276.92,1022,,,92,4.92,265,,,,,,100,804,Clouds,overcast clouds,04n
632883600,1990-01-21 01:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.69,,275.51,272.57,276.55,276.78,1022,,,92,5.19,262,,,,,,100,804,Clouds,overcast clouds,04n
632887200,1990-01-21 02:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.8,,275.62,272.6,276.66,276.88,1022,,,92,5.41,261,,,,,,100,804,Clouds,overcast clouds,04n
632890800,1990-01-21 03:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.76,,275.58,272.48,276.61,276.85,1022,,,92,5.56,261,,,,,,100,804,Clouds,overcast clouds,04n
632894400,1990-01-21 04:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.74,,275.41,272.52,276.59,276.84,1021,,,91,5.41,258,,,,,,100,804,Clouds,overcast clouds,04n
632898000,1990-01-21 05:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.01,,275.52,272.72,276.85,277.11,1021,,,90,5.72,254,,,,,,100,804,Clouds,overcast clouds,04n
632901600,1990-01-21 06:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.12,,275.63,272.69,276.94,277.24,1021,,,90,6.12,254,,,,,,100,804,Clouds,overcast clouds,04n
632905200,1990-01-21 07:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.27,,275.62,272.73,277.07,277.4,1020,,,89,6.49,252,,,,,,100,804,Clouds,overcast clouds,04d
632908800,1990-01-21 08:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.04,,276.38,273.51,277.85,278.18,1019,,,89,7.02,251,,0.25,,,,100,500,Rain,light rain,10d
632912400,1990-01-21 09:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.15,,276.33,273.46,277.91,278.33,1019,,,88,7.59,257,,0.6,,,,95,500,Rain,light rain,10d
632916000,1990-01-21 10:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.74,,277.23,274.24,278.59,278.88,1018,,,90,7.52,262,,0.3,,,,100,500,Rain,light rain,10d
632919600,1990-01-21 11:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.51,,277.16,273.89,278.29,278.69,1018,,,91,7.69,269,,0.55,,,,99,500,Rain,light rain,10d
632923200,1990-01-21 12:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.75,,277.24,274.2,278.46,278.98,1018,,,90,7.68,275,,0.5,,,,97,500,Rain,light rain,10d
632926800,1990-01-21 13:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.78,,277.11,274.33,278.55,278.96,1018,,,89,7.43,282,,0.58,,,,100,500,Rain,light rain,10d
632930400,1990-01-21 14:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,279.1,,277.59,274.66,278.9,279.23,1018,,,90,7.67,293,,0.13,,,,92,500,Rain,light rain,10d
632934000,1990-01-21 15:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,279.04,,277.69,274.82,278.84,279.17,1019,,,91,6.97,301,,0.11,,,,81,500,Rain,light rain,10d
632937600,1990-01-21 16:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.86,,277.35,274.85,278.7,279.07,1020,,,90,6.25,307,,,,,,69,803,Clouds,broken clouds,04n
632941200,1990-01-21 17:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.43,,276.93,274.59,278.21,278.72,1020,,,90,5.55,310,,,,,,81,803,Clouds,broken clouds,04n
632944800,1990-01-21 18:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.9,,276.4,274.12,277.61,278.26,1021,,,90,5.12,310,,,,,,73,803,Clouds,broken clouds,04n
632948400,1990-01-21 19:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.81,,276.47,274.09,277.45,278.24,1022,,,91,4.94,309,,,,,,59,803,Clouds,broken clouds,04n
632952000,1990-01-21 20:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.09,,275.91,273.34,276.66,277.59,1022,,,92,4.65,307,,,,,,46,802,Clouds,scattered clouds,03n
632955600,1990-01-21 21:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.98,,275.8,273.3,276.52,277.51,1023,,,92,4.47,308,,,,,,35,802,Clouds,scattered clouds,03n
632959200,1990-01-21 22:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.71,,274.54,271.97,275.25,276.24,1023,,,92,4.07,310,,,,,,32,802,Clouds,scattered clouds,03n
632962800,1990-01-21 23:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.63,,274.46,272.02,275.19,276.13,1024,,,92,3.83,308,,,,,,31,802,Clouds,scattered clouds,03n
632966400,1990-01-22 00:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.65,,274.48,272.18,275.15,276.21,1024,,,92,3.64,304,,,,,,25,802,Clouds,scattered clouds,03n
632970000,1990-01-22 01:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.38,,274.22,271.81,274.86,275.96,1025,,,92,3.7,304,,,,,,68,803,Clouds,broken clouds,04n
632973600,1990-01-22 02:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.06,,273.9,271.46,274.45,275.72,1025,,,92,3.63,308,,,,,,77,803,Clouds,broken clouds,04n
632977200,1990-01-22 03:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,274.8,,273.64,271.36,274.22,275.46,1025,,,92,3.34,311,,,,,,77,803,Clouds,broken clouds,04n
632980800,1990-01-22 04:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,274.37,,273.37,271.08,273.77,275.06,1026,,,93,3.04,315,,,,,,75,803,Clouds,broken clouds,04n
632984400,1990-01-22 05:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,273.82,,272.86,270.82,273.16,274.57,1026,,,93,2.6,319,,,,,,77,803,Clouds,broken clouds,04n
632988000,1990-01-22 06:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,273.56,,272.63,271.21,272.83,274.39,1027,,,93,1.97,326,,,,,,88,804,Clouds,overcast clouds,04n
632991600,1990-01-22 07:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,273.3,,272.53,271.28,272.47,274.22,1028,,,94,1.69,328,,,,,,86,804,Clouds,overcast clouds,04d
632995200,1990-01-22 08:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,274.32,,273.61,272.12,273.65,275.08,1028,,,95,1.95,327,,,,,,81,803,Clouds,broken clouds,04d
632998800,1990-01-22 09:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.03,,274.46,273.18,274.48,275.68,1029,,,96,1.76,332,,,,,,84,803,Clouds,broken clouds,04d
633002400,1990-01-22 10:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.65,,274.18,275.65,275.32,276.07,1029,,,90,0.97,345,,,,,,100,804,Clouds,overcast clouds,04d
633006000,1990-01-22 11:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.67,,274.04,275.67,275.3,276.12,1029,,,89,0.36,337,,,,,,100,804,Clouds,overcast clouds,04d
633009600,1990-01-22 12:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.73,,274.1,275.73,275.31,276.25,1028,,,89,0.37,223,,,,,,100,804,Clouds,overcast clouds,04d
633013200,1990-01-22 13:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.85,,274.22,275.85,275.42,276.38,1028,,,89,0.88,213,,,,,,100,804,Clouds,overcast clouds,04d
633016800,1990-01-22 14:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.71,,274.24,275.71,275.23,276.27,1029,,,90,1.13,218,,,,,,100,804,Clouds,overcast clouds,04d
633020400,1990-01-22 15:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.49,,274.48,275.49,275,276.06,1029,,,93,1.22,174,,,,,,99,804,Clouds,overcast clouds,04d
633024000,1990-01-22 16:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.87,,274.55,274.47,275.31,276.52,1029,,,91,1.52,153,,,,,,98,804,Clouds,overcast clouds,04n
633027600,1990-01-22 17:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.58,,274.71,273.56,274.94,276.31,1029,,,94,1.97,153,,,,,,100,804,Clouds,overcast clouds,04n
633031200,1990-01-22 18:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.86,,274.99,273.57,275.18,276.63,1029,,,94,2.26,156,,0.11,,,,100,500,Rain,light rain,10n
633034800,1990-01-22 19:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.11,,275.39,273.62,275.51,276.81,1028,,,95,2.51,162,,0.1,,,,100,500,Rain,light rain,10n
633038400,1990-01-22 20:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.64,,276.06,274.09,276.05,277.34,1028,,,96,2.69,170,,,,,,100,804,Clouds,overcast clouds,04n
633042000,1990-01-22 21:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.86,,276.57,274.29,276.27,277.55,1028,,,98,2.77,181,,,,,,100,804,Clouds,overcast clouds,04n
633045600,1990-01-22 22:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.97,,276.68,274.61,276.42,277.62,1027,,,98,2.55,203,,0.15,,,,100,500,Rain,light rain,10n
633049200,1990-01-22 23:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.32,,277.18,275.12,276.75,277.98,1027,,,99,2.44,222,,0.19,,,,100,500,Rain,light rain,10n
633052800,1990-01-23 00:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.86,,277.72,275.65,277.29,278.51,1027,,,99,2.57,237,,0.19,,,,100,500,Rain,light rain,10n
633056400,1990-01-23 01:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.3,,278.01,275.81,277.81,278.85,1027,,,98,3.04,245,,0.14,,,,100,500,Rain,light rain,10n
633060000,1990-01-23 02:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.65,,278.51,276.05,278.4,278.97,1027,,,99,3.3,249,,,,,,91,804,Clouds,overcast clouds,04n
633063600,1990-01-23 03:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.38,,278.09,275.86,278.28,278.46,1026,,,98,3.1,242,,,,,,99,804,Clouds,overcast clouds,04n
633067200,1990-01-23 04:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.7,,277.12,274.81,277.53,277.83,1026,,,96,3.43,251,,,,,,97,804,Clouds,overcast clouds,04n
633070800,1990-01-23 05:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.62,,276.89,274.75,277.52,277.72,1027,,,95,3.38,247,,,,,,99,804,Clouds,overcast clouds,04n
633074400,1990-01-23 06:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.35,,276.47,274.42,277.13,277.47,1026,,,94,3.38,239,,,,,,99,804,Clouds,overcast clouds,04n
633078000,1990-01-23 07:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.32,,276.44,274.32,277.1,277.47,1026,,,94,3.48,238,,,,,,99,804,Clouds,overcast clouds,04d
633081600,1990-01-23 08:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.13,,277.25,275.23,277.98,278.24,1026,,,94,3.59,239,,,,,,100,804,Clouds,overcast clouds,04d
633085200,1990-01-23 09:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.77,,277.04,274.84,277.64,277.96,1026,,,95,3.51,242,,,,,,100,804,Clouds,overcast clouds,04d
633088800,1990-01-23 10:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,279.13,,277.93,276.55,278.99,279.33,1026,,,92,3.43,236,,,,,,100,804,Clouds,overcast clouds,04d
633092400,1990-01-23 11:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,279.04,,277.69,276.53,278.89,279.22,1025,,,91,3.28,227,,,,,,99,804,Clouds,overcast clouds,04d
633096000,1990-01-23 12:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.94,,277.9,276.37,278.77,279.1,1024,,,93,3.34,220,,,,,,98,804,Clouds,overcast clouds,04d
633099600,1990-01-23 13:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,279.06,,277.86,276.48,278.84,279.23,1023,,,92,3.4,213,,,,,,94,804,Clouds,overcast clouds,04d
633103200,1990-01-23 14:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.66,,277.62,276.04,278.49,278.78,1022,,,93,3.33,208,,,,,,88,804,Clouds,overcast clouds,04d
633106800,1990-01-23 15:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.63,,277.59,276.09,278.47,278.73,1022,,,93,3.21,206,,,,,,65,803,Clouds,broken clouds,04d
633110400,1990-01-23 16:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.77,,277.57,276.14,278.62,278.87,1021,,,92,3.39,196,,,,,,47,802,Clouds,scattered clouds,03n
