,,,,,,,,,,,,,,,,,,,,,,,,,,,
936144000,1999-09-01 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,282,,281.55,280.59,278.28,285.26,1013,,,97,2.53,312,,,,,,85,804,Clouds,overcast clouds,04n
936147600,1999-09-01 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,281.38,,280.93,279.97,279.28,282.97,1014,,,97,2.38,315,,,,,,94,804,Clouds,overcast clouds,04n
936151200,1999-09-01 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,281.1,,280.65,279.62,277.28,282.74,1014,,,97,2.4,318,,,,,,93,804,Clouds,overcast clouds,04n
936154800,1999-09-01 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,279.11,10000,278.07,279.11,278.28,284.86,1014,,,93,0.5,290,,,,,,0,800,Clear,sky is clear,01n
936158400,1999-09-01 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,281.07,10000,280.01,281.07,277.28,282.87,1014,,,93,0,0,,,,,,0,800,Clear,sky is clear,01d
936162000,1999-09-01 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,282.52,10000,282.52,282.52,277.28,284,1014,,,100,0,0,,,,,,0,800,Clear,sky is clear,01d
936165600,1999-09-01 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,283.11,10000,281.05,283.11,282.28,285.56,1015,,,87,0.5,330,,0.16,,,,0,500,Rain,light rain,10d
936169200,1999-09-01 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,284.77,10000,280.69,283.97,284.08,286.11,1015,,,76,1.5,350,,,,,,0,800,Clear,sky is clear,01d
936172800,1999-09-01 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.2,10000,281.17,286.41,287.06,287.4,1016,,,67,2.1,330,,,,,,0,800,Clear,sky is clear,01d
936176400,1999-09-01 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.11,10000,282.04,287.41,286.76,288.28,1016,,,67,1.5,320,,,,,,0,800,Clear,sky is clear,01d
936180000,1999-09-01 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.36,10000,284.19,289.89,289.11,291.1,1017,,,67,1.5,0,,,,,,75,803,Clouds,broken clouds,04d
936183600,1999-09-01 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.72,10000,284.53,290.28,289.11,291.52,1017,,,67,1,360,,,,,,75,803,Clouds,broken clouds,04d
936187200,1999-09-01 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.11,10000,283.95,289.61,290.11,291.28,1017,,,67,2.1,70,,,,,,75,803,Clouds,broken clouds,04d
936190800,1999-09-01 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.07,10000,285.96,290.8,290.34,292.28,1017,,,72,1,130,,,,,,20,801,Clouds,few clouds,02d
936194400,1999-09-01 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.47,10000,285.47,291.13,290.61,292.28,1017,,,68,0.5,0,,,,,,20,801,Clouds,few clouds,02d
936198000,1999-09-01 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.11,10000,284.9,290.71,291.11,292.28,1017,,,67,2.1,260,,,,,,75,803,Clouds,broken clouds,04d
936201600,1999-09-01 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.89,10000,284.69,290.47,290.36,291.28,1018,,,67,1.5,280,,,,,,75,803,Clouds,broken clouds,04d
936205200,1999-09-01 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.13,10000,283.01,288.53,288.59,291.28,1018,,,67,0.5,280,,,,,,75,803,Clouds,broken clouds,04d
936208800,1999-09-01 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.11,10000,283.95,289.61,289.28,290.11,1019,,,67,1.5,320,,,,,,75,803,Clouds,broken clouds,04n
936212400,1999-09-01 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.39,10000,283.38,287.85,287.28,289.11,1019,,,72,1,290,,,,,,20,801,Clouds,few clouds,02n
936216000,1999-09-01 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.95,10000,284.83,286.66,286.11,287.91,1019,,,87,0.5,280,,,,,,0,800,Clear,sky is clear,01n
936219600,1999-09-01 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.04,,283.93,285.66,285.19,288.16,1020,,,87,2.28,235,,,,,,8,800,Clear,sky is clear,01n
936223200,1999-09-01 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,284.47,,282.89,284.01,283.38,285.91,1021,,,90,2.69,244,,,,,,5,800,Clear,sky is clear,01n
936226800,1999-09-01 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,284.33,,282.75,283.85,283.28,286.28,1021,,,90,2.51,241,,,,,,99,804,Clouds,overcast clouds,04n
936230400,1999-09-02 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,283.94,,282.37,283.42,282.85,286.96,1021,,,90,2.57,226,,,,,,89,804,Clouds,overcast clouds,04n
936234000,1999-09-02 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,283.95,,282.38,283.44,282.82,285.46,1021,,,90,2.87,217,,,,,,0,800,Clear,sky is clear,01n
936237600,1999-09-02 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,284.17,,282.59,283.68,283.08,285.62,1021,,,90,3.25,215,,,,,,13,801,Clouds,few clouds,02n
936241200,1999-09-02 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,283.11,10000,282.03,283.11,283.11,285.86,1020,,,93,1,200,,,,,,0,800,Clear,sky is clear,01n
936244800,1999-09-02 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,284.24,10000,283.15,283.83,283.11,285.78,1020,,,93,1,150,,,,,,0,800,Clear,sky is clear,01d
936248400,1999-09-02 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.06,10000,284.96,285.83,284.11,287.16,1021,,,93,2.1,200,,,,,,0,800,Clear,sky is clear,01d
936252000,1999-09-02 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.11,10000,284.09,286.7,286.28,288.16,1021,,,82,2.1,210,,,,,,0,800,Clear,sky is clear,01d
936255600,1999-09-02 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.9,10000,282.75,286.31,286.13,288.28,1021,,,76,3.6,200,,,,,,0,800,Clear,sky is clear,01d
936259200,1999-09-02 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.84,10000,285.79,289.58,289.11,290.41,1021,,,77,3.6,210,,,,,,0,800,Clear,sky is clear,01d
936262800,1999-09-02 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.11,10000,284.92,291.71,292.11,292.28,1021,,,63,5.1,190,,,,,,0,800,Clear,sky is clear,01d
936266400,1999-09-02 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.08,10000,283.9,291.57,291.45,292.53,1021,,,59,4.6,200,,,,,,0,800,Clear,sky is clear,01d
936270000,1999-09-02 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.41,10000,282.32,291.75,291.6,293.28,1020,,,52,5.1,210,,,,,,0,800,Clear,sky is clear,01d
936273600,1999-09-02 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,293.11,10000,284.87,292.7,291.86,293.28,1020,,,59,4.1,190,,,,,,0,800,Clear,sky is clear,01d
936277200,1999-09-02 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.67,10000,285.69,292.35,291.86,293.28,1020,,,64,4.1,200,,,,,,0,800,Clear,sky is clear,01d
936280800,1999-09-02 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.55,10000,285.57,292.22,291.81,293.28,1020,,,64,5.1,190,,,,,,0,800,Clear,sky is clear,01d
936284400,1999-09-02 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.11,10000,286.08,291.84,291.16,293.28,1020,,,68,5.1,200,,,,,,75,803,Clouds,broken clouds,04d
936288000,1999-09-02 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.18,10000,286.14,291.91,291.67,293.28,1020,,,68,4.1,200,,,,,,75,803,Clouds,broken clouds,04d
936291600,1999-09-02 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.74,10000,286.6,291.53,291.38,292.11,1020,,,72,3.6,220,,,,,,75,803,Clouds,broken clouds,04d
936295200,1999-09-02 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.11,10000,286.95,291.94,290.96,293.28,1020,,,72,3.6,200,,,,,,75,803,Clouds,broken clouds,04n
936298800,1999-09-02 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.87,10000,286.72,291.68,291.61,292.28,1020,,,72,2.6,210,,,,,,75,803,Clouds,broken clouds,04n
936302400,1999-09-02 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.52,10000,287.42,291.42,291.11,291.73,1020,,,77,3.1,200,,,,,,20,801,Clouds,few clouds,02n
936306000,1999-09-02 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.53,,288.02,291.51,290.96,292.28,1020,,,80,5.46,226,,,,,,99,804,Clouds,overcast clouds,04n
936309600,1999-09-02 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.43,,288.5,291.48,291.35,292.28,1021,,,83,5.51,230,,,,,,100,804,Clouds,overcast clouds,04n
936313200,1999-09-02 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.29,,288.36,291.33,291.16,292.28,1021,,,83,5.54,231,,,,,,100,804,Clouds,overcast clouds,04n
936316800,1999-09-03 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.1,,288.36,291.14,290.93,291.33,1021,,,84,5.55,235,,,,,,100,804,Clouds,overcast clouds,04n
936320400,1999-09-03 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.06,,288.32,291.1,290.86,292.28,1021,,,84,5.43,238,,,,,,98,804,Clouds,overcast clouds,04n
936324000,1999-09-03 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.63,,288.26,290.68,290.52,292.28,1021,,,86,5.37,237,,,,,,98,804,Clouds,overcast clouds,04n
936327600,1999-09-03 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.11,10000,289.09,291.26,290.96,291.28,1020,,,88,5.7,250,,,,,,75,803,Clouds,broken clouds,04n
936331200,1999-09-03 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.66,10000,288.65,290.76,290.46,291.28,1020,,,88,4.6,250,,,,,,75,803,Clouds,broken clouds,04d
936334800,1999-09-03 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.34,10000,288.22,291.36,290.89,292.28,1020,,,82,5.7,250,,,,,,75,803,Clouds,broken clouds,04d
936338400,1999-09-03 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.11,10000,288.97,292.2,291.66,292.28,1020,,,82,5.1,240,,,,,,75,803,Clouds,broken clouds,04d
936342000,1999-09-03 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.42,10000,288.3,291.44,291.06,292.28,1020,,,82,5.7,240,,,,,,75,803,Clouds,broken clouds,04d
936345600,1999-09-03 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,293.53,10000,290.36,293.76,292.11,294.37,1020,,,82,5.7,250,,,,,,75,803,Clouds,broken clouds,04d
936349200,1999-09-03 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,293.11,10000,289.95,293.3,293.11,293.66,1021,,,82,6.7,250,,,,,,75,803,Clouds,broken clouds,04d
936352800,1999-09-03 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,296.04,10000,291.8,296.4,294.11,297.31,1021,,,77,5.7,250,,,,,,75,803,Clouds,broken clouds,04d
936356400,1999-09-03 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,296.28,10000,291.18,296.55,295.11,297.39,1021,,,73,6.7,250,,,,,,75,803,Clouds,broken clouds,04d
936360000,1999-09-03 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,296.11,10000,291.01,296.37,296.11,296.28,1021,,,73,7.7,260,,,,,,75,803,Clouds,broken clouds,04d
936363600,1999-09-03 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,296.53,10000,290.29,296.7,295.37,297.44,1021,,,68,7.7,260,,,,,,20,801,Clouds,few clouds,02d
936367200,1999-09-03 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,296.49,10000,290.25,296.66,295.28,297.33,1021,,,68,5.7,260,,,,,,75,803,Clouds,broken clouds,04d
936370800,1999-09-03 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,297.11,10000,291.08,297.36,296.26,297.11,1020,,,69,3.6,250,,,,,,20,801,Clouds,few clouds,02d
936374400,1999-09-03 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,296.03,10000,288.87,296.04,294.8,297.11,1020,,,64,4.1,240,,,,,,0,800,Clear,sky is clear,01d
936378000,1999-09-03 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,294.46,10000,288.32,294.42,293.58,296.11,1020,,,68,3.1,230,,,,,,20,801,Clouds,few clouds,02d
936381600,1999-09-03 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,294.11,10000,289.93,294.27,291.86,294.28,1020,,,77,2.6,230,,,,,,0,800,Clear,sky is clear,01n
936385200,1999-09-03 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,293.39,10000,289.23,293.48,293,293.73,1020,,,77,3.1,220,,,,,,0,800,Clear,sky is clear,01n
936388800,1999-09-03 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.22,10000,288.1,292.19,292.03,293.28,1021,,,77,3.1,240,,,,,,0,800,Clear,sky is clear,01n
936392400,1999-09-03 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.52,,288.58,291.58,290.66,291.59,1021,,,83,4.71,230,,,,,,2,800,Clear,sky is clear,01n
936396000,1999-09-03 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.49,,288.13,290.53,290.27,292.28,1022,,,86,4.86,234,,,,,,1,800,Clear,sky is clear,01n
936399600,1999-09-03 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.38,,288.02,290.4,290.18,291.28,1022,,,86,4.91,237,,,,,,0,800,Clear,sky is clear,01n
936403200,1999-09-04 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.08,,287.72,290.07,289.87,291.28,1022,,,86,4.9,241,,,,,,0,800,Clear,sky is clear,01n
936406800,1999-09-04 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.86,,287.33,289.81,289.62,290.28,1022,,,85,4.81,241,,,,,,0,800,Clear,sky is clear,01n
936410400,1999-09-04 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.82,,286.31,288.66,288.38,290.28,1021,,,85,4.78,239,,,,,,0,800,Clear,sky is clear,01n
936414000,1999-09-04 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.11,10000,286.95,289.03,288.86,289.28,1021,,,87,3.1,240,,,,,,0,800,Clear,sky is clear,01n
936417600,1999-09-04 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.84,9000,286.68,288.74,288.45,289.28,1021,,,87,2.6,220,,,,,,0,701,Mist,mist,50d
936421200,1999-09-04 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.54,10000,287.37,289.51,289.11,289.67,1021,,,87,2.1,230,,,,,,0,800,Clear,sky is clear,01d
936424800,1999-09-04 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.11,10000,287.02,290.97,290.28,291.11,1021,,,77,2.1,230,,,,,,0,800,Clear,sky is clear,01d
936428400,1999-09-04 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.91,10000,284.84,289.52,289.47,292.28,1021,,,72,2.6,230,,,,,,0,800,Clear,sky is clear,01d
936432000,1999-09-04 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,293.01,10000,286.01,292.72,292.24,293.63,1022,,,64,5.1,260,,,,,,0,800,Clear,sky is clear,01d
936435600,1999-09-04 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,294.11,10000,285.01,293.72,294.11,294.56,1022,,,56,5.7,270,,,,,,0,800,Clear,sky is clear,01d
936439200,1999-09-04 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,295.98,10000,283.77,295.52,294.47,297.02,1021,,,46,5.1,250,,,,,,0,800,Clear,sky is clear,01d
936442800,1999-09-04 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,296.14,10000,284.23,295.72,294.49,297.11,1021,,,47,5.7,260,,,,,,0,800,Clear,sky is clear,01d
936446400,1999-09-04 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,297.11,10000,285.12,296.79,295.56,297.28,1021,,,47,5.7,260,,,,,,0,800,Clear,sky is clear,01d
936450000,1999-09-04 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,296.5,10000,283.57,296.04,294.78,298.11,1021,,,44,5.1,260,,,,,,0,800,Clear,sky is clear,01d
936453600,1999-09-04 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,296.74,10000,284.78,296.38,295.03,298.28,1021,,,47,4.1,260,,,,,,0,800,Clear,sky is clear,01d
936457200,1999-09-04 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,298.11,10000,286.03,297.89,295.36,298.28,1021,,,47,4.6,260,,,,,,0,800,Clear,sky is clear,01d
936460800,1999-09-04 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,295.83,10000,283.95,295.38,294.3,298.11,1021,,,47,3.6,260,,,,,,0,800,Clear,sky is clear,01d
936464400,1999-09-04 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,293.59,10000,282.83,293,292.54,297.11,1021,,,50,3.1,270,,,,,,0,800,Clear,sky is clear,01d
936468000,1999-09-04 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,295.11,10000,287,294.93,291.16,295.11,1021,,,60,2.1,210,,,,,,0,800,Clear,sky is clear,01n
936471600,1999-09-04 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.73,10000,287.55,292.62,292.11,293.18,1022,,,72,2.1,210,,,,,,0,800,Clear,sky is clear,01n
936475200,1999-09-04 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.35,10000,287.25,290.27,290.08,291.28,1022,,,82,1.5,210,,,,,,0,800,Clear,sky is clear,01n
936478800,1999-09-04 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.51,,285.67,289.24,289.18,289.96,1023,,,78,3.09,241,,,,,,0,800,Clear,sky is clear,01n
936482400,1999-09-04 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.99,,284.95,287.67,287.38,290.28,1023,,,82,3.28,247,,,,,,0,800,Clear,sky is clear,01n
936486000,1999-09-04 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.92,,285.06,287.62,287.34,290.28,1023,,,83,3.15,249,,,,,,0,800,Clear,sky is clear,01n
936489600,1999-09-05 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.59,,284.92,287.28,286.95,289.06,1023,,,84,3.08,247,,,,,,0,800,Clear,sky is clear,01n
936493200,1999-09-05 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.55,,285.06,287.27,286.9,289.28,1023,,,85,2.91,244,,,,,,0,800,Clear,sky is clear,01n
936496800,1999-09-05 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.48,,284.54,286.17,285.61,287.68,1023,,,88,2.86,237,,,,,,0,800,Clear,sky is clear,01n
936500400,1999-09-05 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.11,10000,284,285.73,286.11,288.28,1022,,,87,2.1,210,,,,,,0,800,Clear,sky is clear,01n
936504000,1999-09-05 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.6,10000,285.49,286.43,285.87,287.74,1022,,,93,1,200,,,,,,0,800,Clear,sky is clear,01d
936507600,1999-09-05 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.35,10000,286.2,288.2,287.11,288.99,1022,,,87,1,210,,,,,,0,800,Clear,sky is clear,01d
936511200,1999-09-05 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.11,10000,286.05,289.87,289.28,290.86,1022,,,77,1.5,220,,,,,,0,800,Clear,sky is clear,01d
936514800,1999-09-05 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.48,10000,283.57,288.94,288.83,292.28,1023,,,68,2.6,210,,,,,,0,800,Clear,sky is clear,01d
936518400,1999-09-05 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,293.74,10000,287.63,293.63,292.88,294.66,1023,,,68,3.6,250,,,,,,0,800,Clear,sky is clear,01d
936522000,1999-09-05 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,295.11,10000,285.94,294.82,295.11,295.86,1023,,,56,3.1,240,,,,,,0,800,Clear,sky is clear,01d
936525600,1999-09-05 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,296.46,10000,285.16,296.13,294.94,297.62,1022,,,49,3.6,250,,,,,,0,800,Clear,sky is clear,01d
936529200,1999-09-05 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,296.63,10000,283.34,296.16,294.97,297.72,1022,,,43,4.6,220,,,,,,0,800,Clear,sky is clear,01d
936532800,1999-09-05 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,298.11,10000,285.03,297.81,295.46,298.11,1021,,,44,4.6,220,,,,,,0,800,Clear,sky is clear,01d
936536400,1999-09-05 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,296.88,10000,284.91,296.54,294.86,299.11,1021,,,47,4.6,250,,,,,,0,800,Clear,sky is clear,01d
936540000,1999-09-05 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,296.76,10000,287.75,296.66,294.79,299.28,1020,,,57,4.6,200,,,,,,0,800,Clear,sky is clear,01d
936543600,1999-09-05 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,297.11,10000,288.88,297.13,294.56,298.28,1020,,,60,5.7,210,,,,,,0,800,Clear,sky is clear,01d
936547200,1999-09-05 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,295.7,10000,288.55,295.68,294.03,298.28,1019,,,64,4.6,200,,,,,,0,800,Clear,sky is clear,01d
936550800,1999-09-05 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,293.2,10000,286.19,292.93,292.12,297.28,1019,,,64,4.1,190,,,,,,0,800,Clear,sky is clear,01d
936554400,1999-09-05 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,293.11,10000,286.1,292.83,291.46,295.28,1019,,,64,3.1,190,,,,,,0,800,Clear,sky is clear,01n
936558000,1999-09-05 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.91,10000,284.73,291.49,291.47,293.28,1020,,,63,3.6,190,,,,,,0,800,Clear,sky is clear,01n
936561600,1999-09-05 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.42,10000,284.37,288.98,288.6,292.28,1020,,,72,2.1,220,,,,,,0,800,Clear,sky is clear,01n
936565200,1999-09-05 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.32,,285.82,288.11,287.79,291.28,1020,,,85,3.76,205,,,,,,70,803,Clouds,broken clouds,04n
936568800,1999-09-05 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.11,,285.16,286.86,286.42,290.28,1021,,,88,3.56,207,,,,,,64,803,Clouds,broken clouds,04n
936572400,1999-09-05 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.03,,285.25,286.8,286.28,289.28,1020,,,89,3.24,208,,,,,,67,803,Clouds,broken clouds,04n
936576000,1999-09-06 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.35,,284.91,286.1,285.4,289.28,1020,,,91,3.23,203,,,,,,74,803,Clouds,broken clouds,04n
936579600,1999-09-06 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.35,,285.08,286.13,285.33,288.28,1020,,,92,3.36,199,,,,,,73,803,Clouds,broken clouds,04n
936583200,1999-09-06 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,285.07,,284.3,284.8,283.74,288.28,1020,,,95,3.36,199,,,,,,47,802,Clouds,scattered clouds,03n
936586800,1999-09-06 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.11,10000,285.01,285.89,286.11,288.76,1019,,,93,1,130,,,,,,0,800,Clear,sky is clear,01n
936590400,1999-09-06 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,285.27,10000,285.27,285.15,283.87,287.28,1018,,,100,1.5,140,,,,,,0,800,Clear,sky is clear,01d
936594000,1999-09-06 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.63,10000,286.51,287.56,286.91,288.59,1019,,,93,1.5,130,,,,,,0,800,Clear,sky is clear,01d
936597600,1999-09-06 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.1,10000,286.04,289.86,288.28,290.76,1019,,,77,3.1,190,,,,,,0,800,Clear,sky is clear,01d
936601200,1999-09-06 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.5,10000,283.49,287.97,287.63,291.11,1019,,,72,2.1,170,,,,,,0,800,Clear,sky is clear,01d
936604800,1999-09-06 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.13,10000,286.1,291.86,291.54,292.61,1019,,,68,3.6,200,,,,,,0,800,Clear,sky is clear,01d
936608400,1999-09-06 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,294.11,10000,283.89,293.62,293.46,294.28,1018,,,52,3.1,200,,,,,,0,800,Clear,sky is clear,01d
936612000,1999-09-06 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,295.05,10000,282.92,294.5,293.51,296.33,1018,,,46,3.6,190,,,,,,0,800,Clear,sky is clear,01d
936615600,1999-09-06 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,295.03,10000,280.84,294.32,293.34,296.28,1018,,,40,3.1,210,,,,,,0,800,Clear,sky is clear,01d
936619200,1999-09-06 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,297.11,10000,280.73,296.48,294.46,297.11,1017,,,35,2.6,230,8.2,,,,,0,800,Clear,sky is clear,01d
936622800,1999-09-06 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,295.09,10000,280.14,294.33,293.31,297.28,1017,,,38,3.6,200,,,,,,0,800,Clear,sky is clear,01d
936626400,1999-09-06 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,294.89,10000,279.96,294.11,293.2,297.28,1017,,,38,4.6,190,,,,,,0,800,Clear,sky is clear,01d
936630000,1999-09-06 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,295.11,10000,282.97,294.56,293.96,297.28,1016,,,46,2.6,200,,,,,,0,800,Clear,sky is clear,01d
936633600,1999-09-06 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,294.31,10000,282.25,293.68,293.02,295.28,1016,,,46,4.1,160,,,,,,0,800,Clear,sky is clear,01d
